gene_name,transcript_counts.S12M,transcript_counts.S23M,transcript_counts.S31M,transcript_counts.S48M,transcript_counts.S59M,transcript_counts.S9M,exposed_males_sum_transcript_counts,exposed_males_median_transcript_counts,exposed_males_mean_transcript_counts,exposed_males_max_transcript_counts,exposed_males_min_transcript_counts,exposed_males_std_dev_transcript_counts
LOC111114712,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114713,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114714,1,2,1,2,2,4,12,2,2,4,1,1.09544511501033
LOC111114715,1,2,1,1,3,1,9,1,1.5,3,1,0.836660026534076
LOC111114716,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114717,0,0,0,1,1,1,3,0.5,0.5,1,0,0.547722557505166
LOC111114718,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114719,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114720,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114721,3,2,1,4,3,2,15,2.5,2.5,4,1,1.04880884817015
LOC111114722,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114723,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114724,2,2,2,2,2,2,12,2,2,2,2,0
LOC111114725,1,1,2,1,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111114726,0,0,0,0,0,0,0,0,0,0,0,0
LOC111114727,2,1,1,2,1,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111114728,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114729,1,0,1,1,1,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111114730,1,1,2,2,1,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111114731,3,3,3,3,3,3,18,3,3,3,3,0
LOC111114732,1,1,2,1,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111114733,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114734,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114735,2,1,1,1,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111114736,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114737,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114738,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114739,1,1,1,2,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111114740,1,2,2,1,2,1,9,1.5,1.5,2,1,0.547722557505166
LOC111114741,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114742,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114743,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114744,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114745,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114746,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114747,2,2,2,3,2,2,13,2,2.16666666666667,3,2,0.408248290463863
LOC111114748,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114749,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114750,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114751,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114752,1,1,1,0,0,1,4,1,0.666666666666667,1,0,0.516397779494322
LOC111114753,1,2,2,2,2,1,10,2,1.66666666666667,2,1,0.516397779494322
LOC111114754,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114755,1,1,3,1,1,1,8,1,1.33333333333333,3,1,0.816496580927726
LOC111114756,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114757,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114758,0,0,0,0,0,0,0,0,0,0,0,0
LOC111114759,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114760,1,1,1,0,1,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111114761,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114762,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114763,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114764,0,0,0,0,0,0,0,0,0,0,0,0
LOC111114765,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114766,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114767,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114768,1,2,1,1,2,2,9,1.5,1.5,2,1,0.547722557505166
LOC111114769,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114770,1,2,1,1,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111114771,1,3,1,1,4,1,11,1,1.83333333333333,4,1,1.32916013582513
LOC111114772,1,0,1,1,1,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111114773,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114774,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114775,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114776,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114777,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114778,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114779,2,2,2,2,1,2,11,2,1.83333333333333,2,1,0.408248290463863
LOC111114780,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114781,2,2,2,2,1,2,11,2,1.83333333333333,2,1,0.408248290463863
LOC111114782,1,1,1,0,0,1,4,1,0.666666666666667,1,0,0.516397779494322
LOC111114783,1,2,1,2,2,1,9,1.5,1.5,2,1,0.547722557505166
LOC111114784,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114785,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114786,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114787,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114788,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114789,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114790,1,2,1,2,1,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111114791,1,1,1,2,0,1,6,1,1,2,0,0.632455532033676
LOC111114792,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114793,1,1,1,1,1,2,7,1,1.16666666666667,2,1,0.408248290463863
LOC111114794,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114795,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114796,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114797,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114798,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114799,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114800,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114801,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111114802,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111114803,2,2,1,2,0,1,8,1.5,1.33333333333333,2,0,0.816496580927726
LOC111114804,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111114805,0,0,1,1,1,1,4,1,0.666666666666667,1,0,0.516397779494322
LOC111114806,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114807,5,3,2,4,8,4,26,4,4.33333333333333,8,2,2.06559111797729
LOC111114808,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114809,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114810,1,1,1,1,2,2,8,1,1.33333333333333,2,1,0.516397779494322
LOC111114811,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114812,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114813,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114814,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114815,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114816,2,2,1,2,1,2,10,2,1.66666666666667,2,1,0.516397779494322
LOC111114817,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114818,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114819,2,2,2,2,1,2,11,2,1.83333333333333,2,1,0.408248290463863
LOC111114820,1,1,1,1,3,1,8,1,1.33333333333333,3,1,0.816496580927726
LOC111114821,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114822,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114823,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114824,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114825,0,1,0,1,3,2,7,1,1.16666666666667,3,0,1.16904519445001
LOC111114826,2,2,2,2,2,2,12,2,2,2,2,0
LOC111114827,1,1,1,0,1,0,4,1,0.666666666666667,1,0,0.516397779494322
LOC111114828,2,1,2,2,1,1,9,1.5,1.5,2,1,0.547722557505166
LOC111114829,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114830,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114831,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114832,1,1,0,0,1,0,3,0.5,0.5,1,0,0.547722557505166
LOC111114833,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114834,2,2,2,2,2,2,12,2,2,2,2,0
LOC111114835,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114836,2,1,1,3,3,2,12,2,2,3,1,0.894427190999916
LOC111114837,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114838,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114839,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114840,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114841,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114842,2,1,1,1,2,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111114843,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114844,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111114845,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114846,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114847,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114848,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114849,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114850,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114851,2,2,1,2,1,2,10,2,1.66666666666667,2,1,0.516397779494322
LOC111114852,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114853,2,2,1,2,1,1,9,1.5,1.5,2,1,0.547722557505166
LOC111114854,3,3,3,3,2,2,16,3,2.66666666666667,3,2,0.516397779494322
LOC111114855,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114856,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114857,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114858,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114859,2,2,2,2,2,2,12,2,2,2,2,0
LOC111114860,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114861,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114862,2,1,1,2,3,1,10,1.5,1.66666666666667,3,1,0.816496580927726
LOC111114863,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114864,2,2,2,2,2,2,12,2,2,2,2,0
LOC111114865,2,1,1,3,3,2,12,2,2,3,1,0.894427190999916
LOC111114866,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114867,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114868,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114869,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114870,0,1,1,1,1,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111114871,1,1,0,1,0,1,4,1,0.666666666666667,1,0,0.516397779494322
LOC111114872,1,0,0,0,0,1,2,0,0.333333333333333,1,0,0.516397779494322
LOC111114873,0,1,1,1,1,0,4,1,0.666666666666667,1,0,0.516397779494322
LOC111114874,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114875,1,0,1,0,1,1,4,1,0.666666666666667,1,0,0.516397779494322
LOC111114876,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114877,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114878,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114879,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114880,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114881,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114882,1,2,2,4,3,2,14,2,2.33333333333333,4,1,1.03279555898864
LOC111114883,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114884,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114885,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114886,1,2,2,2,2,1,10,2,1.66666666666667,2,1,0.516397779494322
LOC111114887,1,2,2,2,2,2,11,2,1.83333333333333,2,1,0.408248290463863
LOC111114888,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114889,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114890,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114891,2,1,2,1,1,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111114892,0,0,1,1,1,1,4,1,0.666666666666667,1,0,0.516397779494322
LOC111114893,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114894,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114895,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114896,1,1,1,1,2,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111114897,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114898,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114899,3,3,1,3,3,2,15,3,2.5,3,1,0.836660026534076
LOC111114900,6,7,4,6,4,6,33,6,5.5,7,4,1.22474487139159
LOC111114901,5,3,2,4,8,2,24,3.5,4,8,2,2.28035085019828
LOC111114902,1,2,1,1,2,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111114903,1,1,0,0,0,0,2,0,0.333333333333333,1,0,0.516397779494322
LOC111114904,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114905,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114906,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114907,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114908,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114909,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114910,4,4,2,3,2,2,17,2.5,2.83333333333333,4,2,0.983192080250175
LOC111114911,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114912,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114913,2,6,1,3,3,3,18,3,3,6,1,1.67332005306815
LOC111114914,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114915,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114916,1,1,0,1,0,1,4,1,0.666666666666667,1,0,0.516397779494322
LOC111114917,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114918,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114919,2,2,2,2,2,2,12,2,2,2,2,0
LOC111114920,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114921,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114922,3,3,2,3,3,3,17,3,2.83333333333333,3,2,0.408248290463863
LOC111114923,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114924,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114925,2,2,2,2,2,2,12,2,2,2,2,0
LOC111114926,1,2,1,2,2,2,10,2,1.66666666666667,2,1,0.516397779494322
LOC111114927,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114928,2,2,2,2,1,2,11,2,1.83333333333333,2,1,0.408248290463863
LOC111114929,2,3,1,3,2,2,13,2,2.16666666666667,3,1,0.752772652709081
LOC111114930,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114931,2,2,2,2,2,2,12,2,2,2,2,0
LOC111114932,2,1,1,2,1,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111114933,1,1,1,2,2,2,9,1.5,1.5,2,1,0.547722557505166
LOC111114934,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114935,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114936,3,3,2,1,2,1,12,2,2,3,1,0.894427190999916
LOC111114937,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114938,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114939,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114940,2,2,2,2,2,2,12,2,2,2,2,0
LOC111114941,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111114942,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114943,2,2,2,2,2,2,12,2,2,2,2,0
LOC111114944,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114945,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114946,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114947,4,0,1,0,0,0,5,0,0.833333333333333,4,0,1.60208197875972
LOC111114948,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114949,1,1,1,1,1,2,7,1,1.16666666666667,2,1,0.408248290463863
LOC111114950,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111114951,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114952,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114953,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114954,1,3,1,2,1,2,10,1.5,1.66666666666667,3,1,0.816496580927726
LOC111114955,2,1,1,1,2,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111114956,1,1,1,1,1,0,5,1,0.833333333333333,1,0,0.408248290463863
LOC111114957,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114958,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114959,1,2,1,1,0,1,6,1,1,2,0,0.632455532033676
LOC111114960,1,1,1,2,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111114961,1,1,1,1,1,0,5,1,0.833333333333333,1,0,0.408248290463863
LOC111114962,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114963,1,1,1,1,0,0,4,1,0.666666666666667,1,0,0.516397779494322
LOC111114964,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111114965,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114966,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114967,2,1,3,1,1,1,9,1,1.5,3,1,0.836660026534076
LOC111114968,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114969,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114970,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114971,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114972,2,0,0,0,0,2,4,0,0.666666666666667,2,0,1.03279555898864
LOC111114973,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114974,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114975,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114976,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114977,5,5,4,5,5,3,27,5,4.5,5,3,0.836660026534076
LOC111114978,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114979,1,3,3,3,3,2,15,3,2.5,3,1,0.836660026534076
LOC111114980,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114981,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114982,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114983,2,1,1,1,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111114984,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114985,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114986,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114987,1,1,1,2,1,2,8,1,1.33333333333333,2,1,0.516397779494322
LOC111114988,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114989,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114990,0,1,1,0,1,1,4,1,0.666666666666667,1,0,0.516397779494322
LOC111114991,0,0,0,0,1,0,1,0,0.166666666666667,1,0,0.408248290463863
LOC111114992,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114993,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114994,1,2,1,2,1,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111114995,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114996,1,2,1,2,1,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111114997,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114998,1,1,1,1,1,1,6,1,1,1,1,0
LOC111114999,1,1,0,1,1,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111115000,1,2,0,0,1,1,5,1,0.833333333333333,2,0,0.752772652709081
LOC111115001,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115002,2,2,2,2,2,2,12,2,2,2,2,0
LOC111115003,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115004,0,0,0,0,0,1,1,0,0.166666666666667,1,0,0.408248290463863
LOC111115005,1,3,2,2,2,2,12,2,2,3,1,0.632455532033676
LOC111115006,1,1,1,2,2,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111115007,0,0,0,1,0,0,1,0,0.166666666666667,1,0,0.408248290463863
LOC111115008,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115009,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115010,1,0,2,2,0,1,6,1,1,2,0,0.894427190999916
LOC111115011,1,0,1,0,0,1,3,0.5,0.5,1,0,0.547722557505166
LOC111115012,1,1,1,0,1,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111115013,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115014,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115015,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115016,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115017,1,1,0,1,1,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111115018,0,0,1,1,0,1,3,0.5,0.5,1,0,0.547722557505166
LOC111115019,2,0,0,1,0,2,5,0.5,0.833333333333333,2,0,0.983192080250175
LOC111115020,1,0,1,1,0,1,4,1,0.666666666666667,1,0,0.516397779494322
LOC111115021,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115022,0,1,1,1,1,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111115023,0,0,0,1,0,0,1,0,0.166666666666667,1,0,0.408248290463863
LOC111115024,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115025,0,1,0,2,0,1,4,0.5,0.666666666666667,2,0,0.816496580927726
LOC111115026,2,2,1,2,2,2,11,2,1.83333333333333,2,1,0.408248290463863
LOC111115027,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115028,0,0,0,0,0,1,1,0,0.166666666666667,1,0,0.408248290463863
LOC111115029,0,0,1,1,0,1,3,0.5,0.5,1,0,0.547722557505166
LOC111115030,0,0,0,0,0,0,0,0,0,0,0,0
LOC111115031,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115032,1,0,1,1,1,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111115033,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111115034,0,1,0,1,0,1,3,0.5,0.5,1,0,0.547722557505166
LOC111115035,0,0,0,0,0,0,0,0,0,0,0,0
LOC111115036,1,0,1,1,0,1,4,1,0.666666666666667,1,0,0.516397779494322
LOC111115037,1,0,1,1,0,1,4,1,0.666666666666667,1,0,0.516397779494322
LOC111115038,1,0,0,1,0,1,3,0.5,0.5,1,0,0.547722557505166
LOC111115039,0,0,0,0,0,0,0,0,0,0,0,0
LOC111115040,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115041,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115042,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115043,1,2,1,1,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111115044,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111115045,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115046,1,2,1,1,2,2,9,1.5,1.5,2,1,0.547722557505166
LOC111115047,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115048,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115049,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111115050,1,1,1,1,2,2,8,1,1.33333333333333,2,1,0.516397779494322
LOC111115051,1,0,0,1,1,0,3,0.5,0.5,1,0,0.547722557505166
LOC111115052,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115053,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115054,1,0,1,0,0,1,3,0.5,0.5,1,0,0.547722557505166
LOC111115055,1,0,1,1,0,1,4,1,0.666666666666667,1,0,0.516397779494322
LOC111115056,1,1,0,1,1,0,4,1,0.666666666666667,1,0,0.516397779494322
LOC111115057,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115058,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115059,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115060,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115061,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115062,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115063,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115064,2,3,1,1,1,2,10,1.5,1.66666666666667,3,1,0.816496580927726
LOC111115065,3,3,3,3,3,3,18,3,3,3,3,0
LOC111115066,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115067,0,0,0,0,0,0,0,0,0,0,0,0
LOC111115068,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115069,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115070,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111115071,0,0,0,0,0,0,0,0,0,0,0,0
LOC111115072,3,3,2,3,3,3,17,3,2.83333333333333,3,2,0.408248290463863
LOC111115073,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115074,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115075,2,2,2,2,2,2,12,2,2,2,2,0
LOC111115076,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115077,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115078,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115079,3,3,3,3,3,3,18,3,3,3,3,0
LOC111115080,1,2,2,1,2,1,9,1.5,1.5,2,1,0.547722557505166
LOC111115081,0,0,0,0,0,0,0,0,0,0,0,0
LOC111115082,1,1,2,2,1,2,9,1.5,1.5,2,1,0.547722557505166
LOC111115083,0,0,0,0,0,0,0,0,0,0,0,0
LOC111115084,1,1,1,3,3,1,10,1,1.66666666666667,3,1,1.03279555898864
LOC111115085,1,1,2,1,2,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111115086,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115087,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115088,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115089,1,0,0,1,0,0,2,0,0.333333333333333,1,0,0.516397779494322
LOC111115090,1,2,1,1,0,1,6,1,1,2,0,0.632455532033676
LOC111115091,1,1,1,2,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111115092,1,2,1,1,5,1,11,1,1.83333333333333,5,1,1.60208197875972
LOC111115093,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115094,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115095,1,1,2,2,2,1,9,1.5,1.5,2,1,0.547722557505166
LOC111115096,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115097,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115098,0,0,1,0,1,0,2,0,0.333333333333333,1,0,0.516397779494322
LOC111115099,1,2,1,2,1,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111115100,2,1,1,2,1,2,9,1.5,1.5,2,1,0.547722557505166
LOC111115101,1,1,1,1,1,1,6,1,1,1,1,0
LOC111115102,1,1,1,2,1,2,8,1,1.33333333333333,2,1,0.516397779494322
LOC111115103,1,1,1,1,1,1,6,1,1,1,1,0
