"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold1","fold2","fold3","fold4","fold5","fold6"
"14999","LOC111126457",7.8,40,12,9.8,11,NA,0,1.63475572041839,0.430782916092454,0.22825865198098,0.343771539102825,NA
"15000","LOC111126458",34,515,428,373,435,449,0,2.71780637604757,2.53276267096564,2.39521789502765,2.54898550647252,2.58066236312609
"15001","LOC111126461",174,29,NA,NA,NA,NA,0,-1.79175946922805,NA,NA,NA,NA
"15002","LOC111126464",111,96,175,NA,NA,NA,0,-0.145182009844498,0.45525577261118,NA,NA,NA
"15003","LOC111126465",173,56,NA,NA,NA,NA,0,-1.12793990376263,NA,NA,NA,NA
"15004","LOC111126466",41.5,160,NA,NA,NA,NA,0,1.34948038799717,NA,NA,NA,NA
"15005","LOC111126467",211,217,283,366,229,102,0,0.0280392200643931,0.293588764167171,0.5507751999253,0.0818638700781731,-0.726885320191795
"15006","LOC111126468",15,23,25,54,27,41,0,0.42744401482694,0.510825623765991,1.28093384546206,0.587786664902119,1.0055218656021
"15007","LOC111126469",20.5,92.5,92.5,41,31,26.5,0,1.50678375837402,1.50678375837402,0.693147180559945,0.413562318340784,0.256719846847814
"15008","LOC111126470",162,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"15009","LOC111126471",110,248,92,131,133,141,0,0.812948380372566,-0.178691788743376,0.174716957408735,0.189868762429337,0.248279524585752
"15010","LOC111126472",264,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"15011","LOC111126473",281,268,273,255,318,NA,0,-0.047367688822889,-0.0288828741487861,-0.0970911241753197,0.123696713446431,NA
"15012","LOC111126474",12,12,11,9,12,7,0,0,-0.0870113769896298,-0.287682072451781,0,-0.538996500732687
"15013","LOC111126475",12,8,8,15,16,15,0,-0.405465108108164,-0.405465108108164,0.22314355131421,0.287682072451781,0.22314355131421
"15014","LOC111126477",78,189,161,95,73,171,0,0.885038188370051,0.724695538294871,0.197168064910949,-0.0662493855412006,0.784954729813068
"15015","LOC111126478",77.6666666666667,66,106,109,69,60,0,-0.162771422871165,0.311012929214476,0.338921717331553,-0.118319660300332,-0.25808160267549
"15016","LOC111126479",130.333333333333,93.3333333333333,71,110,103,39,0,-0.333917956816116,-0.607415394275941,-0.16961490552484,-0.23536628308762,-1.20653362518761
"15017","LOC111126480",66,157,63,107,193,NA,0,0.866591063321883,-0.0465200156348928,0.483174092435481,1.07303544687846,NA
"15018","LOC111126482",1656,7375,5297,2775,2131,312,0,1.49369084626282,1.16273556659932,0.51624569123533,0.252186297153412,-1.66915714713572
"15019","LOC111126484",442,468,262,222,2,0,0,0.0571584138399486,-0.522965378316601,-0.688632500205419,-5.39816270151775,NA
"15020","LOC111126485",6,89,NA,NA,NA,NA,0,2.69687690050408,NA,NA,NA,NA
"15021","LOC111126487",22,29,30,27,24.6666666666667,24.3333333333333,0,0.276253376628158,0.310154928303839,0.204794412646013,0.114410351177744,0.100804699121966
"15022","LOC111126488",18,18,18,18,18,18,0,0,0,0,0,0
"15023","LOC111126489",18,19,32,26,84,NA,0,0.0540672212702758,0.575364144903562,0.367724780125317,1.54044504094715,NA
"15024","LOC111126490",42,48,44,NA,NA,NA,0,0.133531392624523,0.0465200156348929,NA,NA,NA
"15025","LOC111126491",8,14,26,16,12,36,0,0.559615787935423,1.17865499634165,0.693147180559945,0.405465108108164,1.50407739677627
"15026","LOC111126492",247,1228,2225,2007,1794,2577,0,1.60375377207911,2.19812385797236,2.09500801216836,1.98281470599076,2.34499287402439
"15027","LOC111126493",32,45.5,49.5,34,15,NA,0,0.351976423157178,0.436236766774918,0.0606246218164348,-0.757685701697516,NA
"15028","LOC111126494",166,186,120,114,106,91,0,0.113758885356658,-0.324496045574497,-0.375789339962048,-0.448548694244476,-0.601128281839693
"15029","LOC111126496",901,388,NA,NA,NA,NA,0,-0.842499917985065,NA,NA,NA,NA
"15030","LOC111126497",4,51,28,9,8,NA,0,2.54553127160443,1.94591014905531,0.810930216216329,0.693147180559945,NA
"15031","LOC111126498",88,309,329,353,485,611,0,1.25600446241954,1.31872093628717,1.38913124245509,1.70681207645928,1.93776014469339
"15032","LOC111126499",215,1071,192,214,273,311,0,1.60571004232009,-0.113142656099881,-0.0046620131058113,0.238833767057297,0.369154884051571
"15033","LOC111126501",32,102,117,108,59,49,0,1.15923691048454,1.29643803199803,1.21639532432449,0.611801541105993,0.4260843953109
"15034","LOC111126502",82,207.5,273,227,208.5,233.5,0,0.9284120924065,1.20275254792071,1.01823077021715,0.933219793974603,1.0464628298447
"15035","LOC111126503",303,100,25,NA,NA,NA,0,-1.10856261952128,-2.49485698064117,NA,NA,NA
"15036","LOC111126505",56,83,42,46,53,NA,0,0.393488917061449,-0.287682072451781,-0.196710294246054,-0.0550597771830274,NA
"15037","LOC111126507",2,5,4,3,3,3,0,0.916290731874155,0.693147180559945,0.405465108108164,0.405465108108164,0.405465108108164
"15038","LOC111126508",160,218.75,190.5,157.5,115,167.5,0,0.312755710003897,0.174478379332929,-0.0157483569681392,-0.330241686870577,0.0458095360312942
"15039","LOC111126509",23,25,22,22,16.3333333333333,14,0,0.083381608939051,-0.0444517625708338,-0.0444517625708338,-0.342286206486633,-0.496436886313891
"15040","LOC111126510",15,90,15,NA,NA,NA,0,1.79175946922805,0,NA,NA,NA
"15041","LOC111126511",8,22,17,11,14,NA,0,1.01160091167848,0.75377180237638,0.318453731118535,0.559615787935423,NA
"15042","LOC111126513",27,281,NA,NA,NA,NA,0,2.34251780332942,NA,NA,NA,NA
"15043","LOC111126515",7.2,14.2,7.2,7.8,7,6.8,0,0.679160938585205,0,0.0800427076735364,-0.0281708769666963,-0.0571584138399486
"15044","LOC111126516",9,49,44,99,56,23,0,1.69459572077441,1.58696505658204,2.39789527279837,1.82812711339893,0.93826963859293
"15045","LOC111126518",261,397,235,305,287.5,178,0,0.419415873364497,-0.104934893178534,0.155791369284718,0.0967024529147117,-0.382736857030608
"15046","LOC111126519",9.4,69,46,NA,NA,NA,0,1.9933968153213,1.58793170721314,NA,NA,NA
"15047","LOC111126520",787,739,1052,282,620,537,0,-0.0629303274692014,0.290220144880252,-1.02632117747929,-0.238508770378266,-0.382230153908539
"15048","LOC111126522",7,48.5,70.5,60,NA,NA,0,1.93565364888812,2.30970256076291,2.14843441316679,NA,NA
"15049","LOC111126525",79,10,17,46,73,100,0,-2.06686275947298,-1.53623450841081,-0.540806455977927,-0.0789884113186303,0.23572233352107
"15050","LOC111126529",41,247,180,125,128,123,0,1.79581626992367,1.4793847841859,1.11474167059799,1.13845819721531,1.09861228866811
"15051","LOC111126531",20,38,55,44,10,100,0,0.641853886172395,1.01160091167848,0.78845736036427,-0.693147180559945,1.6094379124341
"15052","LOC111126533",9,9,10,13,12,10,0,0,0.105360515657826,0.367724780125317,0.287682072451781,0.105360515657826
"15053","LOC111126535",4,39,39,12.5,12,NA,0,2.27726728500976,2.27726728500976,1.13943428318836,1.09861228866811,NA
"15054","LOC111126538",8,60,NA,NA,NA,NA,0,2.01490302054226,NA,NA,NA,NA
"15055","LOC111126541",14,26,2,2,6.5,11,0,0.619039208406224,-1.94591014905531,-1.94591014905531,-0.767255152713667,-0.241162056816888
"15056","LOC111126543",43.3333333333333,64.3333333333333,84.6666666666667,49,77.3333333333333,94.3333333333333,0,0.395155738449303,0.669799816562954,0.122898136323154,0.579202921210727,0.777912447187655
"15057","LOC111126544",504.666666666667,721,835,1459.33333333333,590,1302.66666666667,0,0.356740991955665,0.503533579521571,1.06183684408541,0.156224391570481,0.948270579165279
"15058","LOC111126546",10,8,42,305,8,405,0,-0.22314355131421,1.43508452528932,3.41772668361337,-0.22314355131421,3.70130197411249
"15059","LOC111126548",26,70.5,158,130.5,118.5,77,0,0.997516171796741,1.80449849500548,1.61327668874127,1.5168164225537,1.0857088838322
"15060","LOC111126549",35.5,68,551.5,37,1038,NA,0,0.649975008694737,2.74310914221219,0.0413852161628543,3.37551836724446,NA
"15061","LOC111126551",280,365,331,414,413,308,0,0.265107750413242,0.167328772207813,0.391076370656065,0.388657989791783,0.0953101798043249
"15062","LOC111126552",4,4,4,4,5,4,0,0,0,0,0.22314355131421,0
"15063","LOC111126553",152,179,221,176,186,113,0,0.163505284994479,0.374282180671476,0.146603474191875,0.201866152866925,-0.296492702133936
"15064","LOC111126555",21.5,241,172,127,498,NA,0,2.41674399835704,2.07944154167984,1.77613415132497,3.14254714189104,NA
"15065","LOC111126556",69,65,66,64,64,64,0,-0.0597192347016223,-0.0444517625708338,-0.0752234212375875,-0.0752234212375875,-0.0752234212375875
"15066","LOC111126558",23,37.6666666666667,40,42,36,36,0,0.493281314115081,0.553385238184787,0.602175402354219,0.44802472252696,0.44802472252696
"15067","LOC111126559",1,68,95,25,291,NA,0,4.21950770517611,4.55387689160054,3.2188758248682,5.67332326717149,NA
"15068","LOC111126560",92,120,169,221,231,94,0,0.265703165733006,0.608110137874033,0.876374124468712,0.920629133472753,0.0215062052209637
"15069","LOC111126561",4,4,4,6,4,4,0,0,0,0.405465108108164,0,0
