"","gene","Sample.ID","Treatment","Sex","mean","sem"
"396","gene-LOC111116223","23M","Exposed","M",1.25,1.25
"397","gene-LOC111116223","29F","Exposed","F",0.4444444,0.4444444
"398","gene-LOC111116223","31M","Exposed","M",0.2702702,0.2702702
"399","gene-LOC111116223","35F","Exposed","F",0.4761904,0.4761904
"400","gene-LOC111116223","36F","Exposed","F",0,0
"401","gene-LOC111116223","39F","Control","F",0,0
"402","gene-LOC111116223","3F","Exposed","F",0.3448276,0.3448276
"403","gene-LOC111116223","41F","Exposed","F",0,0
"404","gene-LOC111116223","44F","Control","F",0.3225806,0.3225806
"405","gene-LOC111116223","48M","Exposed","M",0,0
"406","gene-LOC111116223","50F","Exposed","F",0,0
"407","gene-LOC111116223","52F","Control","F",0.3076924,0.3076924
"408","gene-LOC111116223","53F","Control","F",0,0
"409","gene-LOC111116223","54F","Control","F",0.2857142,0.2857142
"410","gene-LOC111116223","59M","Exposed","M",1.2638424,0.51845469602431
"411","gene-LOC111116223","64M","Control","M",0.3665904,0.150036153946507
"412","gene-LOC111116223","6M","Control","M",0,0
"413","gene-LOC111116223","76F","Control","F",1.8181818,1.8181818
"414","gene-LOC111116223","77F","Exposed","F",0.2150538,0.2150538
"415","gene-LOC111116223","7M","Control","M",0,0
"416","gene-LOC111116223","9M","Exposed","M",0,0
"417","gene-LOC111116225","12M","Exposed","M",0,0
"418","gene-LOC111116225","13M","Control","M",0,0
"419","gene-LOC111116225","16F","Control","F",0.287356333333333,0.287356333333333
"420","gene-LOC111116225","19F","Control","F",0,0
"421","gene-LOC111116225","22F","Exposed","F",0,0
"422","gene-LOC111116225","23M","Exposed","M",0,0
"423","gene-LOC111116225","29F","Exposed","F",0,0
"424","gene-LOC111116225","31M","Exposed","M",0.322068666666667,0.161039971324237
"425","gene-LOC111116225","35F","Exposed","F",0.877193,0.877193
"426","gene-LOC111116225","36F","Exposed","F",0.370370333333333,0.370370333333333
"427","gene-LOC111116225","39F","Control","F",0,0
"428","gene-LOC111116225","3F","Exposed","F",0,0
"429","gene-LOC111116225","41F","Exposed","F",0.724637666666667,0.724637666666667
"430","gene-LOC111116225","44F","Control","F",0.250626666666667,0.250626666666667
"431","gene-LOC111116225","48M","Exposed","M",0,0
"432","gene-LOC111116225","50F","Exposed","F",0,0
"433","gene-LOC111116225","52F","Control","F",0.406504,0.406504
"434","gene-LOC111116225","53F","Control","F",0,0
"435","gene-LOC111116225","54F","Control","F",0,0
"436","gene-LOC111116225","59M","Exposed","M",0,0
"437","gene-LOC111116225","64M","Control","M",0.296152333333333,0.171321603712952
"438","gene-LOC111116225","6M","Control","M",0,0
"439","gene-LOC111116225","76F","Control","F",0.555555666666667,0.555555666666667
"440","gene-LOC111116225","77F","Exposed","F",0,0
"441","gene-LOC111116225","7M","Control","M",0.854701,0.854701
"442","gene-LOC111116225","9M","Exposed","M",0,0
"443","gene-LOC111116226","12M","Exposed","M",0.285850225806452,0.121554221875775
"444","gene-LOC111116226","13M","Control","M",0.294567064516129,0.168756825788877
"445","gene-LOC111116226","16F","Control","F",1.86750358064516,0.576204803437135
"446","gene-LOC111116226","19F","Control","F",0.155009129032258,0.0919494252914354
"447","gene-LOC111116226","22F","Exposed","F",0.164956,0.116764111627564
"448","gene-LOC111116226","23M","Exposed","M",0.720426322580645,0.65194208604868
"449","gene-LOC111116226","29F","Exposed","F",0.108117677419355,0.0760352765659111
"450","gene-LOC111116226","31M","Exposed","M",4.40166541935484,1.61831409110228
"451","gene-LOC111116226","35F","Exposed","F",0.0848896451612903,0.0848896451612903
"452","gene-LOC111116226","36F","Exposed","F",0.231404516129032,0.142067115399857
"453","gene-LOC111116226","39F","Control","F",0.171511838709677,0.0825852243135967
"454","gene-LOC111116226","3F","Exposed","F",1.38565612903226,0.487539263323068
"455","gene-LOC111116226","41F","Exposed","F",1.61547522580645,0.579556301858437
"456","gene-LOC111116226","44F","Control","F",2.16081177419355,0.777412572881341
"457","gene-LOC111116226","48M","Exposed","M",0.0620347419354839,0.0620347419354839
"458","gene-LOC111116226","50F","Exposed","F",0.72591835483871,0.193497160085134
"459","gene-LOC111116226","52F","Control","F",0.925064838709677,0.336151202347483
"460","gene-LOC111116226","53F","Control","F",0.356330516129032,0.169811409556861
"461","gene-LOC111116226","54F","Control","F",0.246783483870968,0.104147779876108
"462","gene-LOC111116226","59M","Exposed","M",0,0
"463","gene-LOC111116226","64M","Control","M",0.37142035483871,0.177283393119207
"464","gene-LOC111116226","6M","Control","M",0.860747290322581,0.212461688571882
"465","gene-LOC111116226","76F","Control","F",0.182060612903226,0.126693227404656
"466","gene-LOC111116226","77F","Exposed","F",0.136843580645161,0.0846552005771695
"467","gene-LOC111116226","7M","Control","M",0.119474322580645,0.119474322580645
"468","gene-LOC111116226","9M","Exposed","M",0.226923967741935,0.109045880845263
"469","gene-LOC111116231","12M","Exposed","M",12.0685345,1.08936086192237
"470","gene-LOC111116231","13M","Control","M",3.5331695,1.38826373356641
"471","gene-LOC111116231","16F","Control","F",5.3276295,1.63245098684567
"472","gene-LOC111116231","19F","Control","F",5.34598225,2.40963762823695
"473","gene-LOC111116231","22F","Exposed","F",4.032765,1.6469693497607
"474","gene-LOC111116231","23M","Exposed","M",10.1147715,2.73897232745755
"475","gene-LOC111116231","29F","Exposed","F",5.8512815,3.4442105091445
"476","gene-LOC111116231","31M","Exposed","M",3.1652265,1.37644893775157
"477","gene-LOC111116231","35F","Exposed","F",6.301242,1.51081024259981
"478","gene-LOC111116231","36F","Exposed","F",5.8516485,0.755948972398876
"479","gene-LOC111116231","39F","Control","F",4.942397,1.09508196125861
"480","gene-LOC111116231","3F","Exposed","F",3.53185275,0.716102771554635
"481","gene-LOC111116231","41F","Exposed","F",0.490196,0.490196
"482","gene-LOC111116231","44F","Control","F",6.1673775,1.63816705033392
"483","gene-LOC111116231","48M","Exposed","M",15.62893625,6.1329481896164
"484","gene-LOC111116231","50F","Exposed","F",5.52985275,1.52175479117812
"485","gene-LOC111116231","52F","Control","F",6.10234775,1.16240965872632
"486","gene-LOC111116231","53F","Control","F",2.7541425,1.25034823118058
"487","gene-LOC111116231","54F","Control","F",9.30719975,2.98937374769174
"488","gene-LOC111116231","59M","Exposed","M",11.8737885,3.69438664026242
"489","gene-LOC111116231","64M","Control","M",14.88174825,3.0608033425901
"490","gene-LOC111116231","6M","Control","M",13.23820025,2.38944504587869
"491","gene-LOC111116231","76F","Control","F",7.4334735,1.80978374922155
"492","gene-LOC111116231","77F","Exposed","F",9.09810625,1.28087081641504
"493","gene-LOC111116231","7M","Control","M",13.59214225,7.4390508660624
"494","gene-LOC111116231","9M","Exposed","M",9.3387455,0.913287086222299
"495","gene-LOC111116233","12M","Exposed","M",52.0373515,41.5110355
"496","gene-LOC111116233","13M","Control","M",52.777778,47.222222
"497","gene-LOC111116233","16F","Control","F",18.5185185,18.5185185
"498","gene-LOC111116233","19F","Control","F",33.3333335,33.3333335
"499","gene-LOC111116233","22F","Exposed","F",26.3888885,18.0555555
"500","gene-LOC111116233","23M","Exposed","M",58.3333335,39.2857145
"501","gene-LOC111116233","29F","Exposed","F",20,20
"502","gene-LOC111116233","31M","Exposed","M",33.9285715,33.9285715
"503","gene-LOC111116233","35F","Exposed","F",31.3405795,26.9927535
"504","gene-LOC111116233","36F","Exposed","F",39.1666665,35.8333335
"505","gene-LOC111116233","39F","Control","F",30.277778,24.722222
"506","gene-LOC111116233","3F","Exposed","F",26.3157895,26.3157895
"507","gene-LOC111116233","41F","Exposed","F",26.6666665,26.6666665
"508","gene-LOC111116233","44F","Control","F",45.031617,40.153568
"509","gene-LOC111116233","48M","Exposed","M",50,50
"510","gene-LOC111116233","50F","Exposed","F",7.631579,2.368421
"511","gene-LOC111116233","52F","Control","F",29.017857,14.732143
"512","gene-LOC111116233","53F","Control","F",36.1111115,19.4444445
"513","gene-LOC111116233","54F","Control","F",32.222222,32.222222
"514","gene-LOC111116233","59M","Exposed","M",47.9166665,47.9166665
"515","gene-LOC111116233","64M","Control","M",50,50
"516","gene-LOC111116233","6M","Control","M",50,50
"517","gene-LOC111116233","76F","Control","F",31.25,31.25
"518","gene-LOC111116233","77F","Exposed","F",26.165501,22.319347
"519","gene-LOC111116233","7M","Control","M",47.7272725,47.7272725
"520","gene-LOC111116233","9M","Exposed","M",32.142857,32.142857
"521","gene-LOC111116235","12M","Exposed","M",0.925926,0.925926
"522","gene-LOC111116235","13M","Control","M",1.724138,1.724138
"523","gene-LOC111116235","16F","Control","F",0,0
"524","gene-LOC111116235","19F","Control","F",0,0
"525","gene-LOC111116235","22F","Exposed","F",3.3260235,2.48779771851416
"526","gene-LOC111116235","23M","Exposed","M",1.3042005,0.75614884519402
"527","gene-LOC111116235","29F","Exposed","F",12.2828185,11.3997305793912
"528","gene-LOC111116235","31M","Exposed","M",5.4074195,2.41068250558711
"529","gene-LOC111116235","35F","Exposed","F",0.4464285,0.4464285
"530","gene-LOC111116235","36F","Exposed","F",0,0
"531","gene-LOC111116235","39F","Control","F",19.3933825,10.0003774277282
"532","gene-LOC111116235","3F","Exposed","F",4.9099885,2.04204050308544
"533","gene-LOC111116235","41F","Exposed","F",3.20512825,1.92307697222222
"534","gene-LOC111116235","44F","Control","F",8.21540925,6.58334391482712
"535","gene-LOC111116235","48M","Exposed","M",3.27559975,1.18371229901487
"536","gene-LOC111116235","50F","Exposed","F",0,0
"537","gene-LOC111116235","52F","Control","F",4.07754025,2.7773508130048
"538","gene-LOC111116235","53F","Control","F",0,0
"539","gene-LOC111116235","54F","Control","F",0,0
"540","gene-LOC111116235","59M","Exposed","M",5.862069,4.78221702010978
"541","gene-LOC111116235","64M","Control","M",21.26371775,3.95070899110182
"542","gene-LOC111116235","6M","Control","M",0,0
"543","gene-LOC111116235","76F","Control","F",0.66666675,0.66666675
"544","gene-LOC111116235","77F","Exposed","F",0,0
"545","gene-LOC111116235","7M","Control","M",5.13636375,3.77637646944538
"546","gene-LOC111116235","9M","Exposed","M",3.72490025,1.46127481573752
"547","gene-LOC111116236","12M","Exposed","M",0,NA
"548","gene-LOC111116236","13M","Control","M",0,NA
"549","gene-LOC111116236","16F","Control","F",0,NA
"550","gene-LOC111116236","19F","Control","F",0,NA
"551","gene-LOC111116236","22F","Exposed","F",16.666667,NA
"552","gene-LOC111116236","23M","Exposed","M",0,NA
"553","gene-LOC111116236","29F","Exposed","F",0,NA
"554","gene-LOC111116236","31M","Exposed","M",0,NA
"555","gene-LOC111116236","35F","Exposed","F",4.347826,NA
"556","gene-LOC111116236","36F","Exposed","F",0,NA
"557","gene-LOC111116236","39F","Control","F",11.111111,NA
"558","gene-LOC111116236","3F","Exposed","F",4,NA
"559","gene-LOC111116236","41F","Exposed","F",23.076923,NA
"560","gene-LOC111116236","44F","Control","F",0,NA
"561","gene-LOC111116236","48M","Exposed","M",0,NA
"562","gene-LOC111116236","50F","Exposed","F",2.380952,NA
"563","gene-LOC111116236","52F","Control","F",0,NA
"564","gene-LOC111116236","53F","Control","F",29.411765,NA
"565","gene-LOC111116236","54F","Control","F",0,NA
"566","gene-LOC111116236","59M","Exposed","M",0,NA
"567","gene-LOC111116236","64M","Control","M",16,NA
"568","gene-LOC111116236","6M","Control","M",0,NA
"569","gene-LOC111116236","76F","Control","F",0,NA
"570","gene-LOC111116236","77F","Exposed","F",0,NA
"571","gene-LOC111116236","7M","Control","M",8.333333,NA
"572","gene-LOC111116236","9M","Exposed","M",0,NA
"573","gene-LOC111116239","12M","Exposed","M",0,NA
"574","gene-LOC111116239","13M","Control","M",0,NA
"575","gene-LOC111116239","16F","Control","F",0,NA
"576","gene-LOC111116239","19F","Control","F",0,NA
"577","gene-LOC111116239","22F","Exposed","F",0,NA
"578","gene-LOC111116239","23M","Exposed","M",0,NA
"579","gene-LOC111116239","29F","Exposed","F",0,NA
"580","gene-LOC111116239","31M","Exposed","M",0,NA
"581","gene-LOC111116239","35F","Exposed","F",0,NA
"582","gene-LOC111116239","36F","Exposed","F",0.952381,NA
"583","gene-LOC111116239","39F","Control","F",0,NA
"584","gene-LOC111116239","3F","Exposed","F",0,NA
"585","gene-LOC111116239","41F","Exposed","F",0,NA
"586","gene-LOC111116239","44F","Control","F",0,NA
"587","gene-LOC111116239","48M","Exposed","M",1.639344,NA
"588","gene-LOC111116239","50F","Exposed","F",0.862069,NA
"589","gene-LOC111116239","52F","Control","F",1.470588,NA
"590","gene-LOC111116239","53F","Control","F",0,NA
"591","gene-LOC111116239","54F","Control","F",0,NA
"592","gene-LOC111116239","59M","Exposed","M",0,NA
"593","gene-LOC111116239","64M","Control","M",0,NA
"594","gene-LOC111116239","6M","Control","M",0,NA
"595","gene-LOC111116239","76F","Control","F",0,NA
"596","gene-LOC111116239","77F","Exposed","F",0,NA
"597","gene-LOC111116239","7M","Control","M",0,NA
"598","gene-LOC111116239","9M","Exposed","M",0,NA
"599","gene-LOC111116242","12M","Exposed","M",0.0801282083333333,0.0801282083333333
"600","gene-LOC111116242","13M","Control","M",0.168237791666667,0.13007391971694
"601","gene-LOC111116242","16F","Control","F",0,0
"602","gene-LOC111116242","19F","Control","F",0,0
"603","gene-LOC111116242","22F","Exposed","F",0.141203708333333,0.0993683762753866
"604","gene-LOC111116242","23M","Exposed","M",0,0
"605","gene-LOC111116242","29F","Exposed","F",0.293339541666667,0.164190242661556
"606","gene-LOC111116242","31M","Exposed","M",0.196308291666667,0.113549782562308
"607","gene-LOC111116242","35F","Exposed","F",0,0
"608","gene-LOC111116242","36F","Exposed","F",0.244470375,0.137886137535765
"609","gene-LOC111116242","39F","Control","F",0.21929825,0.21929825
"610","gene-LOC111116242","3F","Exposed","F",0.323295958333333,0.181329478525714
"611","gene-LOC111116242","41F","Exposed","F",0.126262625,0.126262625
"612","gene-LOC111116242","44F","Control","F",0.112469791666667,0.0780109515807166
"613","gene-LOC111116242","48M","Exposed","M",0.173989333333333,0.12544168647511
"614","gene-LOC111116242","50F","Exposed","F",0.246270416666667,0.150808040529224
"615","gene-LOC111116242","52F","Control","F",0,0
"616","gene-LOC111116242","53F","Control","F",0.251942333333333,0.147172877880379
"617","gene-LOC111116242","54F","Control","F",0.704673291666667,0.240947002293189
"618","gene-LOC111116242","59M","Exposed","M",0,0
"619","gene-LOC111116242","64M","Control","M",0.153538416666667,0.106420248497934
"620","gene-LOC111116242","6M","Control","M",0.0833333333333333,0.0833333333333333
"621","gene-LOC111116242","76F","Control","F",0.263914333333333,0.171617824304572
"622","gene-LOC111116242","77F","Exposed","F",0.370023666666667,0.209447104746802
"623","gene-LOC111116242","7M","Control","M",0,0
"624","gene-LOC111116242","9M","Exposed","M",0.15100325,0.108047476694581
"625","gene-LOC111116243","12M","Exposed","M",8.91624395588235,1.99651224910321
"626","gene-LOC111116243","13M","Control","M",1.42653405882353,0.387372738720298
"627","gene-LOC111116243","16F","Control","F",7.93230866176471,1.65606671385485
"628","gene-LOC111116243","19F","Control","F",0.156447176470588,0.0685768905067583
"629","gene-LOC111116243","22F","Exposed","F",6.39849186764706,1.38179988091288
"630","gene-LOC111116243","23M","Exposed","M",7.64965685294118,1.79250054602773
"631","gene-LOC111116243","29F","Exposed","F",9.16381755882353,2.08928821151
"632","gene-LOC111116243","31M","Exposed","M",17.7425033235294,3.91306755892682
"633","gene-LOC111116243","35F","Exposed","F",0.646907058823529,0.141425950395019
"634","gene-LOC111116243","36F","Exposed","F",0.271682838235294,0.10654882342547
"635","gene-LOC111116243","39F","Control","F",2.10918135294118,0.78064847469668
"636","gene-LOC111116243","3F","Exposed","F",4.23384530882353,0.90483132160913
"637","gene-LOC111116243","41F","Exposed","F",6.23764119117647,1.35189908773205
"638","gene-LOC111116243","44F","Control","F",4.18370677941176,1.00205690790463
"639","gene-LOC111116243","48M","Exposed","M",6.13286442647059,1.74103151210385
"640","gene-LOC111116243","50F","Exposed","F",3.49855080882353,0.762576515681547
"641","gene-LOC111116243","52F","Control","F",2.31242963235294,0.645141177513769
"642","gene-LOC111116243","53F","Control","F",3.29189935294118,0.658992217720893
"643","gene-LOC111116243","54F","Control","F",6.55873195588235,1.42261803826347
"644","gene-LOC111116243","59M","Exposed","M",9.80000473529412,2.58404500581279
"645","gene-LOC111116243","64M","Control","M",1.79916538235294,0.916235447764747
